Card Set,Number,Player,Team
Chrome,BD-34,Austin Hendrick,Cincinnati Reds
Chrome,BD-35,Jimmy Glowenke,San Francisco Giants
Chrome,BD-38,Bobby Miller,Los Angeles Dodgers
Chrome,BD-39,Robert Hassell,San Diego Padres
Chrome,BD-41,Reid Detmers,Los Angeles Angels
Chrome,BD-43,Chris McMahon,Colorado Rockies
Chrome,BD-45,Alec Burleson,St. Louis Cardinals
Chrome,BD-46,Freddy Zamora,Milwaukee Brewers
Chrome,BD-48,Sammy Infante,Washington Nationals
Chrome,BD-49,Owen Caissie,San Diego Padres
Chrome,BD-50,Max Meyer,Miami Marlins
Chrome,BD-51,Logan Allen,Cleveland Indians
Chrome,BD-52,Landon Knack,Los Angeles Dodgers
Chrome,BD-56,Austin Wells,New York Yankees
Chrome,BD-57,Jordan Walker,St. Louis Cardinals
Chrome,BD-59,Masyn Winn,St. Louis Cardinals
Chrome,BD-60,Carson Tucker,Cleveland Indians
Chrome,BD-61,Nick Bitsko,Tampa Bay Rays
Chrome,BD-62,Daniel Cabrera,Detroit Tigers
Chrome,BD-64,Kyle Nicolas,Miami Marlins
Chrome,BD-66,Hunter Barnhart,Tampa Bay Rays
Chrome,BD-67,Cole Henry,Washington Nationals
Chrome,BD-68,Tristen Lutz,Milwaukee Brewers
Chrome,BD-69,Petey Halpin,Cleveland Indians
Chrome,BD-70,Jared Jones,Pittsburgh Pirates
Chrome,BD-71,Connor Phillips,Seattle Mariners
Chrome,BD-72,Pete Crow-Armstrong,New York Mets
Chrome,BD-73,Casey Martin,Philadelphia Phillies
Chrome,BD-74,Bryce Bonnin,Cincinnati Reds
Chrome,BD-76,Tekoah Roby,Texas Rangers
Chrome,BD-77,Isaiah Greene,New York Mets
Chrome,BD-78,Tyler Freeman,Cleveland Indians
Chrome,BD-81,Nick Gonzales,Pittsburgh Pirates
Chrome,BD-85,Slade Cecconi,Arizona Diamondbacks
Chrome,BD-86,Tink Hence,St. Louis Cardinals
Chrome,BD-87,Adisyn Coffey,Chicago White Sox
Chrome,BD-88,Asa Lacy,Kansas City Royals
Chrome,BD-90,Nick Garcia,Pittsburgh Pirates
Chrome,BD-91,Nick Swiney,San Francisco Giants
Chrome,BD-93,CJ Van Eyk,Toronto Blue Jays
Chrome,BD-94,Alerick Soularie,Minnesota Twins
Chrome,BD-95,Garrett Crochet,Chicago White Sox
Chrome,BD-96,Ian Seymour,Tampa Bay Rays
Chrome,BD-97,Zavier Warren,Milwaukee Brewers
Chrome,BD-98,Ed Howard,Chicago Cubs
Chrome,BD-99,Justin Lange,San Diego Padres
Chrome,BD-103,David Calabrese,Los Angeles Angels
Chrome,BD-104,Quin Cotton,Cincinnati Reds
Chrome,BD-106,Drew Romo,Colorado Rockies
Chrome,BD-107,Zac Veen,Colorado Rockies
Chrome,BD-109,Sam Weatherly,Colorado Rockies
Chrome,BD-110,Jordan Nwogu,Chicago Cubs
Chrome,BD-111,Jordan Westburg,Baltimore Orioles
Chrome,BD-112,Zach McCambley,Miami Marlins
Chrome,BD-113,Trevor Hauver,New York Yankees
Chrome,BD-115,Tanner Burns,Cleveland Indians
Chrome,BD-116,Jackson Miller,Cincinnati Reds
Chrome,BD-118,Garrett Mitchell,Milwaukee Brewers
Chrome,BD-119,Tyler Soderstrom,Oakland Athletics
Chrome,BD-120,Holden Powell,Washington Nationals
Chrome,BD-121,Spencer Torkelson,Detroit Tigers
Chrome,BD-122,Heston Kjerstad,Baltimore Orioles
Chrome,BD-124,Justin Foscue,Texas Rangers
Chrome,BD-125,Levi Prater,St. Louis Cardinals
Chrome,BD-126,Evan Carter,Texas Rangers
Chrome,BD-127,Bryce Jarvis,Arizona Diamondbacks
Chrome,BD-129,Casey Schmitt,San Francisco Giants
Chrome,BD-130,Hudson Haskin,Baltimore Orioles
Chrome,BD-131,Daxton Fulton,Miami Marlins
Chrome,BD-133,Zach Daniels,Houston Astros
Chrome,BD-134,Jeff Criswell,Oakland Athletics
Chrome,BD-136,Alika Williams,Tampa Bay Rays
Chrome,BD-137,Gilberto Jimenez,Boston Red Sox
Chrome,BD-138,Trent Palmer,Toronto Blue Jays
Chrome,BD-139,Alex Santos,Houston Astros
Chrome,BD-142,Kody Hoese,Los Angeles Dodgers
Chrome,BD-144,Dillon Dingler,Detroit Tigers
Chrome,BD-146,Patrick Bailey,San Francisco Giants
Chrome,BD-147,Liam Norris,Arizona Diamondbacks
Chrome,BD-149,Carmen Mlodzinski,Pittsburgh Pirates
Chrome,BD-2,Jackson Kowar,Kansas City Royals
Chrome,BD-4,Milan Tolentino,Cleveland Indians
Chrome,BD-5,Jeter Downs,Boston Red Sox
Chrome,BD-6,Hans Crouse,Texas Rangers
Chrome,BD-8,Dane Acker,Oakland Athletics
Chrome,BD-9,Ryan Jensen,Chicago Cubs
Chrome,BD-10,Shane Baz,Tampa Bay Rays
Chrome,BD-13,Joey Cantillo,Cleveland Indians
Chrome,BD-20,Spencer Strider,Atlanta Braves
Chrome,BD-23,Case Williams,Colorado Rockies
Chrome,BD-26,Daniel Espino,Cleveland Indians
Chrome,BD-27,Oswald Peraza,New York Yankees
Chrome,BD-32,Jordan Groshans,Toronto Blue Jays
Chrome,BD-36,Ryan Rolison,Colorado Rockies
Chrome,BD-37,Logan Gilbert,Seattle Mariners
Chrome,BD-40,JJ Goss,Tampa Bay Rays
Chrome,BD-42,Michael Busch,Los Angeles Dodgers
Chrome,BD-44,Xavier Edwards,Tampa Bay Rays
Chrome,BD-47,Travis Swaggerty,Pittsburgh Pirates
Chrome,BD-53,Quinn Priester,Pittsburgh Pirates
Chrome,BD-54,Colt Keith,Detroit Tigers
Chrome,BD-55,Jarren Duran,Boston Red Sox
Chrome,BD-58,Jordan Balazovic,Minnesota Twins
Chrome,BD-63,Marco Raya,Minnesota Twins
Chrome,BD-65,Oneil Cruz,Pittsburgh Pirates
Chrome,BD-75,Daniel Lynch,Kansas City Royals
Chrome,BD-79,Heliot Ramos,San Francisco Giants
Chrome,BD-80,Miguel Amaya,Chicago Cubs
Chrome,BD-82,DL Hall,Baltimore Orioles
Chrome,BD-83,Triston Casas,Boston Red Sox
Chrome,BD-84,Christian Chamberlain,Kansas City Royals
Chrome,BD-89,Geraldo Perdomo,Arizona Diamondbacks
Chrome,BD-92,Matthew Dyer,New York Mets
Chrome,BD-100,Ian Bedell,St. Louis Cardinals
Chrome,BD-101,Aaron Shortridge,Pittsburgh Pirates
Chrome,BD-102,Trevor Larnach,Minnesota Twins
Chrome,BD-105,Luke Little,Chicago Cubs
Chrome,BD-108,Brady McConnell,Kansas City Royals
Chrome,BD-114,Corbin Carroll,Arizona Diamondbacks
Chrome,BD-117,Carter Baumler,Baltimore Orioles
Chrome,BD-123,Alexander Canario,San Francisco Giants
Chrome,BD-128,Werner Blakely,Los Angeles Angels
Chrome,BD-132,Luis Gil,New York Yankees
Chrome,BD-135,Shane McClanahan,Tampa Bay Rays
Chrome,BD-140,Bryson Stott,Philadelphia Phillies
Chrome,BD-141,Ethan Hankins,Cleveland Indians
Chrome,BD-143,Francisco Alvarez,New York Mets
Chrome,BD-145,Carson Ragsdale,Philadelphia Phillies
Chrome,BD-148,RJ Dabovich,San Francisco Giants
Chrome,BD-150,AJ Vukovich,Arizona Diamondbacks
Chrome,BD-151,Jasson Dominguez,New York Yankees
Chrome,BD-152,Bobby Witt Jr.,Kansas City Royals
Chrome,BD-153,Andrew Vaughn,Chicago White Sox
Chrome,BD-154,Adley Rutschman,Baltimore Orioles
Chrome,BD-155,Robert Puason,Oakland Athletics
Chrome,BD-156,Jay Groome,Boston Red Sox
Chrome,BD-157,Will Klein,Kansas City Royals
Chrome,BD-158,Zach Britton,Toronto Blue Jays
Chrome,BD-159,Owen Miller,Cleveland Indians
Chrome,BD-160,Logan Hofmann,Pittsburgh Pirates
Chrome,BD-161,Ronaldo Hernandez,Tampa Bay Rays
Chrome,BD-162,Jack Blomgren,Colorado Rockies
Chrome,BD-163,Adam Seminaris,Los Angeles Angels
Chrome,BD-164,Bailey Horn,Chicago White Sox
Chrome,BD-165,Joe Boyle,Cincinnati Reds
Chrome,BD-166,Ryan Murphy,San Francisco Giants
Chrome,BD-167,Thomas Saggese,Texas Rangers
Chrome,BD-168,George Kirby,Seattle Mariners
Chrome,BD-169,Jeremiah Jackson,Los Angeles Angels
Chrome,BD-170,Shane Drohan,Boston Red Sox
Chrome,BD-171,Brandon Pfaadt,Arizona Diamondbacks
Chrome,BD-172,Blake Rutherford,Chicago White Sox
Chrome,BD-173,Hayden Cantrelle,Milwaukee Brewers
Chrome,BD-174,Mark Vientos,New York Mets
Chrome,BD-175,Michael Toglia,Colorado Rockies
Chrome,BD-176,Mitchell Parker,Washington Nationals
Chrome,BD-177,Jackson Rutledge,Washington Nationals
Chrome,BD-178,Anthony Volpe,New York Yankees
Chrome,BD-179,Nick Lodolo,Cincinnati Reds
Chrome,BD-180,Riley Greene,Detroit Tigers
Chrome,BD-181,JJ Bleday,Miami Marlins
Chrome,BD-182,Kyle Isbel,Kansas City Royals
Chrome,BD-183,Shea Langeliers,Atlanta Braves
Chrome,BD-184,Brett Baty,New York Mets
Chrome,BD-185,Jerar Encarnacion,Miami Marlins
Chrome,BD-186,Aaron Ashby,Milwaukee Brewers
Chrome,BD-187,Brennen Davis,Chicago Cubs
Chrome,BD-188,Julio Rodriguez,Seattle Mariners
Chrome,BD-189,CJ Abrams,San Diego Padres
Chrome,BD-190,Marco Luciano,San Francisco Giants
Chrome,BD-191,Grayson Rodriguez,Baltimore Orioles
Chrome,BD-192,Kristian Robinson,Arizona Diamondbacks
Chrome,BD-193,Jordyn Adams,Los Angeles Angels
Chrome,BD-194,Nolan Gorman,St. Louis Cardinals
Chrome,BD-195,Alek Thomas,Arizona Diamondbacks
Chrome,BD-196,Hunter Greene,Cincinnati Reds
Chrome,BD-197,Josh Jung,Texas Rangers
Chrome,BD-198,Matthew Liberatore,St. Louis Cardinals
Chrome,BD-199,Ronny Mauricio,New York Mets
Chrome,BD-200,Hunter Bishop,San Francisco Giants
Chrome Image Variations,BD-12,Emerson Hancock,Seattle Mariners
Chrome Image Variations,BD-34,Austin Hendrick,Cincinnati Reds
Chrome Image Variations,BD-39,Robert Hassell,San Diego Padres
Chrome Image Variations,BD-41,Reid Detmers,Los Angeles Angels
Chrome Image Variations,BD-81,Nick Gonzales,Pittsburgh Pirates
Chrome Image Variations,BD-88,Asa Lacy,Kansas City Royals
Chrome Image Variations,BD-107,Zac Veen,Colorado Rockies
Chrome Image Variations,BD-121,Spencer Torkelson,Detroit Tigers
Chrome Image Variations,BD-122,Heston Kjerstad,Baltimore Orioles
Chrome Image Variations,BD-146,Patrick Bailey,San Francisco Giants
Chrome Image Variations,BD-151,Jasson Dominguez,New York Yankees
Chrome Image Variations,BD-152,Bobby Witt Jr.,Kansas City Royals
Chrome Image Variations,BD-153,Andrew Vaughn,Chicago White Sox
Chrome Image Variations,BD-154,Adley Rutschman,Baltimore Orioles
Chrome Image Variations,BD-155,Robert Puason,Oakland Athletics
Franchise Futures,FF-AN,Asa Lacy,Kansas City Royals
Franchise Futures,FF-AN,Nick Loftin,Kansas City Royals
Franchise Futures,FF-CE,Zach DeLoach,Seattle Mariners
Franchise Futures,FF-CE,Emerson Hancock,Seattle Mariners
Franchise Futures,FF-DR,Reid Detmers,Los Angeles Angels
Franchise Futures,FF-DR,David Calabrese,Los Angeles Angels
Franchise Futures,FF-EB,Ed Howard,Chicago Cubs
Franchise Futures,FF-EB,Burl Carraway,Chicago Cubs
Franchise Futures,FF-HJ,Heston Kjerstad,Baltimore Orioles
Franchise Futures,FF-HJ,Jordan Westburg,Baltimore Orioles
Franchise Futures,FF-JZ,Drew Romo,Colorado Rockies
Franchise Futures,FF-JZ,Zac Veen,Colorado Rockies
Franchise Futures,FF-MD,Max Meyer,Miami Marlins
Franchise Futures,FF-MD,Dax Fulton,Miami Marlins
Franchise Futures,FF-NC,Carmen Mlodzinski,Pittsburgh Pirates
Franchise Futures,FF-NC,Nick Gonzales,Pittsburgh Pirates
Franchise Futures,FF-RJ,Justin Lange,San Diego Padres
Franchise Futures,FF-RJ,Robert Hassell,San Diego Padres
Franchise Futures,FF-SD,Dillon Dingler,Detroit Tigers
Franchise Futures,FF-SD,Spencer Torkelson,Detroit Tigers
Glimpses of Greatness,GOG-AL,Asa Lacy,Kansas City Royals
Glimpses of Greatness,GOG-AR,Adley Rutschman,Baltimore Orioles
Glimpses of Greatness,GOG-AV,Andrew Vaughn,Chicago White Sox
Glimpses of Greatness,GOG-BW,Bobby Witt Jr.,Kansas City Royals
Glimpses of Greatness,GOG-CA,CJ Abrams,San Diego Padres
Glimpses of Greatness,GOG-EH,Emerson Hancock,Seattle Mariners
Glimpses of Greatness,GOG-HK,Heston Kjerstad,Baltimore Orioles
Glimpses of Greatness,GOG-JB,JJ Bleday,Miami Marlins
Glimpses of Greatness,GOG-JD,Jasson Dominguez,New York Yankees
Glimpses of Greatness,GOG-ML,Marco Luciano,San Francisco Giants
Glimpses of Greatness,GOG-MM,Max Meyer,Miami Marlins
Glimpses of Greatness,GOG-NG,Nick Gonzales,Pittsburgh Pirates
Glimpses of Greatness,GOG-RG,Riley Greene,Detroit Tigers
Glimpses of Greatness,GOG-ST,Spencer Torkelson,Detroit Tigers
Glimpses of Greatness,GOG-ZV,Zac Veen,Colorado Rockies
20 in 20,20IN20-AH,Austin Hendrick,Cincinnati Reds
20 in 20,20IN20-AL,Asa Lacy,Kansas City Royals
20 in 20,20IN20-BJ,Bryce Jarvis,Arizona Diamondbacks
20 in 20,20IN20-CC,Cade Cavalli,Washington Nationals
20 in 20,20IN20-CT,Carson Tucker,Cleveland Indians
20 in 20,20IN20-EH,Ed Howard,Chicago Cubs
20 in 20,20IN20-EHA,Emerson Hancock,Seattle Mariners
20 in 20,20IN20-GC,Garrett Crochet,Chicago White Sox
20 in 20,20IN20-HK,Heston Kjerstad,Baltimore Orioles
20 in 20,20IN20-JF,Justin Foscue,Texas Rangers
20 in 20,20IN20-MM,Max Meyer,Miami Marlins
20 in 20,20IN20-NB,Nick Bitsko,Tampa Bay Rays
20 in 20,20IN20-NG,Nick Gonzales,Pittsburgh Pirates
20 in 20,20IN20-NY,Nick Yorke,Boston Red Sox
20 in 20,20IN20-PB,Patrick Bailey,San Francisco Giants
20 in 20,20IN20-PC,Pete Crow-Armstrong,New York Mets
20 in 20,20IN20-RD,Reid Detmers,Los Angeles Angels
20 in 20,20IN20-RH,Robert Hassell,San Diego Padres
20 in 20,20IN20-ST,Spencer Torkelson,Detroit Tigers
20 in 20,20IN20-ZV,Zac Veen,Colorado Rockies
Top of the Class Box Topper,TOC-AL,Asa Lacy,Kansas City Royals
Top of the Class Box Topper,TOC-EHA,Emerson Hancock,Seattle Mariners
Top of the Class Box Topper,TOC-GM,Reid Detmers,Los Angeles Angels
Top of the Class Box Topper,TOC-HK,Heston Kjerstad,Baltimore Orioles
Top of the Class Box Topper,TOC-JK,Robert Hassell,San Diego Padres
Top of the Class Box Topper,TOC-MA,Austin Hendrick,Cincinnati Reds
Top of the Class Box Topper,TOC-MM,Max Meyer,Miami Marlins
Top of the Class Box Topper,TOC-NG,Nick Gonzales,Pittsburgh Pirates
Top of the Class Box Topper,TOC-PB,Patrick Bailey,San Francisco Giants
Top of the Class Box Topper,TOC-RD,Garrett Crochet,Chicago White Sox
Top of the Class Box Topper,TOC-ST,Spencer Torkelson,Detroit Tigers
Top of the Class Box Topper,TOC-ZV,Zac Veen,Colorado Rockies
Applied Pressure,AP-AA,Aaron Ashby,Milwaukee Brewers
Applied Pressure,AP-AS,Aaron Shortridge,Pittsburgh Pirates
Applied Pressure,AP-BC,Burl Carraway,Chicago Cubs
Applied Pressure,AP-BD,Brennen Davis,Chicago Cubs
Applied Pressure,AP-JB,Jordan Balazovic,Minnesota Twins
Applied Pressure,AP-JC,Joey Cantillo,Cleveland Indians
Applied Pressure,AP-JD,Jarren Duran,Boston Red Sox
Applied Pressure,AP-JR,Joe Ryan,Tampa Bay Rays
Applied Pressure,AP-KI,Kyle Isbel,Kansas City Royals
Applied Pressure,AP-MS,Mike Siani,Cincinnati Reds
Chrome Draft Picks Autographs,CDA-AB,Alec Burleson,St. Louis Cardinals
